Month,Day,Hour,Timestamp (Hour Ending),Demand (MWh),UPDATED Demand (MWh),Demand Forecast (MWh),1 MW DC Output,1 MW AC Output,DC Array Output (W),AC System Output (W)
4,1,7,4/1/2020 7 a.m. MDT,99,99,92,0.207608094,0.197971141,207608.094,197971.141
4,1,8,4/1/2020 8 a.m. MDT,104,104,97,0.370609094,0.356288438,370609.094,356288.438
4,1,9,4/1/2020 9 a.m. MDT,106,106,97,0.632068375,0.608171625,632068.375,608171.625
4,1,10,4/1/2020 10 a.m. MDT,109,109,96,0.682804563,0.656755125,682804.563,656755.125
4,1,11,4/1/2020 11 a.m. MDT,109,109,95,0.8100415,0.778172563,810041.5,778172.563
4,1,12,4/1/2020 12 p.m. MDT,105,105,93,0.812058875,0.78009275,812058.875,780092.75
4,1,13,4/1/2020 1 p.m. MDT,108,108,91,0.75672,0.727363125,756720,727363.125
4,1,14,4/1/2020 2 p.m. MDT,110,110,90,0.55043425,0.529800313,550434.25,529800.313
4,1,15,4/1/2020 3 p.m. MDT,101,101,89,0.496143125,0.477541938,496143.125,477541.938
4,1,16,4/1/2020 4 p.m. MDT,102,102,88,0.253441703,0.242587594,253441.703,242587.594
4,1,17,4/1/2020 5 p.m. MDT,102,102,89,0.098564219,0.091509086,98564.219,91509.086
4,1,18,4/1/2020 6 p.m. MDT,106,106,89,0,0,0,0
4,1,19,4/1/2020 7 p.m. MDT,102,102,90,0,0,0,0
4,1,20,4/1/2020 8 p.m. MDT,104,104,91,0,0,0,0
4,1,21,4/1/2020 9 p.m. MDT,108,108,93,0,0,0,0
4,1,22,4/1/2020 10 p.m. MDT,102,102,91,0,0,0,0
4,1,23,4/1/2020 11 p.m. MDT,101,101,87,0,0,0,0
4,2,0,4/2/2020 12 a.m. MDT,96,96,84,0,0,0,0
4,2,1,4/2/2020 1 a.m. MDT,98,98,90,0,0,0,0
4,2,2,4/2/2020 2 a.m. MDT,90,90,89,0,0,0,0
4,2,3,4/2/2020 3 a.m. MDT,96,96,88,0,0,0,0
4,2,4,4/2/2020 4 a.m. MDT,93,93,89,0,0,0,0
4,2,5,4/2/2020 5 a.m. MDT,96,96,91,0,0,0,0
4,2,6,4/2/2020 6 a.m. MDT,98,98,96,0.062123844,0.055832945,62123.844,55832.945
4,2,7,4/2/2020 7 a.m. MDT,102,102,104,0.195865797,0.186528109,195865.797,186528.109
4,2,8,4/2/2020 8 a.m. MDT,110,110,111,0.397864719,0.382664469,397864.719,382664.469
4,2,9,4/2/2020 9 a.m. MDT,109,109,111,0.611946688,0.58887725,611946.688,588877.25
4,2,10,4/2/2020 10 a.m. MDT,107,107,111,0.7126145,0.685255625,712614.5,685255.625
4,2,11,4/2/2020 11 a.m. MDT,110,110,110,0.736289188,0.707866813,736289.188,707866.813
4,2,12,4/2/2020 12 p.m. MDT,104,104,109,0.632956875,0.609023313,632956.875,609023.313
4,2,13,4/2/2020 1 p.m. MDT,104,104,107,0.514472875,0.495197625,514472.875,495197.625
4,2,14,4/2/2020 2 p.m. MDT,104,104,106,0.4568195,0.439622219,456819.5,439622.219
4,2,15,4/2/2020 3 p.m. MDT,104,104,104,0.304426625,0.292126781,304426.625,292126.781
4,2,16,4/2/2020 4 p.m. MDT,101,101,104,0.215391594,0.205553453,215391.594,205553.453
4,2,17,4/2/2020 5 p.m. MDT,100,100,104,0.045440313,0.039482824,45440.313,39482.824
4,2,18,4/2/2020 6 p.m. MDT,100,100,103,0,0,0,0
4,2,19,4/2/2020 7 p.m. MDT,93,93,102,0,0,0,0
4,2,20,4/2/2020 8 p.m. MDT,103,103,102,0,0,0,0
4,2,21,4/2/2020 9 p.m. MDT,102,102,107,0,0,0,0
4,2,22,4/2/2020 10 p.m. MDT,100,100,105,0,0,0,0
4,2,23,4/2/2020 11 p.m. MDT,98,98,99,0,0,0,0
4,3,0,4/3/2020 12 a.m. MDT,95,95,90,0,0,0,0
4,3,1,4/3/2020 1 a.m. MDT,91,91,87,0,0,0,0
4,3,2,4/3/2020 2 a.m. MDT,89,89,86,0,0,0,0
4,3,3,4/3/2020 3 a.m. MDT,91,91,85,0,0,0,0
4,3,4,4/3/2020 4 a.m. MDT,91,91,85,0,0,0,0
4,3,5,4/3/2020 5 a.m. MDT,93,93,87,0,0,0,0
4,3,6,4/3/2020 6 a.m. MDT,95,95,92,0.054098371,0.047969145,54098.371,47969.145
4,3,7,4/3/2020 7 a.m. MDT,99,99,100,0.233934844,0.223608313,233934.844,223608.313
4,3,8,4/3/2020 8 a.m. MDT,108,108,106,0.120614391,0.113072836,120614.391,113072.836
4,3,9,4/3/2020 9 a.m. MDT,104,104,107,0.499537344,0.480812281,499537.344,480812.281
4,3,10,4/3/2020 10 a.m. MDT,107,107,106,0.5868115,0.56475425,586811.5,564754.25
4,3,11,4/3/2020 11 a.m. MDT,101,101,106,0.57034225,0.5489355,570342.25,548935.5
4,3,12,4/3/2020 12 p.m. MDT,105,105,105,0.581263188,0.559426188,581263.188,559426.188
4,3,13,4/3/2020 1 p.m. MDT,100,100,102,0.414192125,0.39845175,414192.125,398451.75
4,3,14,4/3/2020 2 p.m. MDT,98,98,101,0.373991125,0.359562813,373991.125,359562.813
4,3,15,4/3/2020 3 p.m. MDT,95,95,100,0.01815268,0.012718217,18152.68,12718.217
