"PVWatts: Hourly PV Performance Data"
"Requested Location:","homestead florida"
"Location:","Lat, Lon: 25.45, -80.46"
"Lat (deg N):","25.45"
"Long (deg W):","80.46"
"Elev (m):","2.5999999046326"
"DC System Size (kW):","1000"
"Module Type:","Standard"
"Array Type:","1-Axis Tracking"
"Array Tilt (deg):","0"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Ground Coverage Ratio:","0.4"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.118"
"Capacity Factor (%)","21.2"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"7","10","21","0","0","28","3","0","28","0","0"
"7","10","22","0","0","28","3","0","28","0","0"
"7","10","23","0","0","28","3","0","28","0","0"
"7","11","0","0","0","28","3","0","28","0","0"
"7","11","1","0","0","28","3","0","28","0","0"
"7","11","2","0","0","28","3","0","28","0","0"
"7","11","3","0","0","28","3","0","28","0","0"
"7","11","4","0","0","28","3","0","28","0","0"
"7","11","5","0","0","28","3","0","28","0","0"
"7","11","6","242","62","28","3","219.88","31.849","181866.359","172878.75"
"7","11","7","507","110","29","3","620.283","42.606","488455.313","470133.094"
"7","11","8","652","136","29","3","834.303","48.294","638303.813","614147.688"
"7","11","9","169","358","29","3","535.092","42.093","422816.156","406786.469"
"7","11","10","17","299","30","3","295.148","36.923","239379.953","228907.578"
"7","11","11","788","182","30","3","978.634","51.733","735192.5","706819.875"
"7","11","12","795","184","30","3","977.817","53.194","728807.125","700723.125"
"7","11","13","762","198","30","3","970.013","53.023","723663.063","695810.438"
"7","11","14","734","190","30","2","958.011","55.536","704991.125","677970.313"
"7","11","15","683","175","30","2","909.275","54.345","673495.75","647848.438"
"7","11","16","113","248","30","2","376.399","41.147","298847.875","286710.938"
"7","11","17","470","111","29","2","584.46","43.817","457326.563","440111.563"
"7","11","18","198","56","29","2","168.848","33.832","138157.297","130215.836"
"7","11","19","0","0","29","2","0","29","0","0"
"7","11","20","0","0","29","2","0","29","0","0"
"7","11","21","0","0","29","2","0","29","0","0"
"7","11","22","0","0","28","2","0","28","0","0"
"7","11","23","0","0","28","2","0","28","0","0"
"7","12","0","0","0","28","1","0","28","0","0"
"7","12","1","0","0","28","1","0","28","0","0"
"7","12","2","0","0","28","2","0","28","0","0"
"7","12","3","0","0","28","1","0","28","0","0"
"7","12","4","0","0","28","1","0","28","0","0"
"7","12","5","0","0","28","1","0","28","0","0"
"7","12","6","319","54","28","1","240.555","33.719","196939.375","187574.531"
"7","12","7","582","90","29","1","673.731","48.519","514444.625","495170.438"
"7","12","8","708","113","29","1","862.584","55.359","635332.188","611299.875"
"7","12","9","776","130","29","1","946.327","58.271","685937.625","659752.125"
"7","12","10","815","142","30","1","982.036","60.437","703234.813","676291.5"
"7","12","11","52","437","30","1","486.821","47.162","374708.688","360257.469"
"7","12","12","147","507","30","2","653.879","46.847","504124.156","485231"
"7","12","13","465","406","30","2","884.633","52.933","660289.063","635206.75"
"7","12","14","68","404","30","2","463.546","43.263","364093.156","349978.656"
"7","12","15","754","137","30","2","932.833","53.574","693849.75","667319"
"7","12","16","676","119","30","2","836.222","52.529","625457.875","601834.625"
"7","12","17","534","94","29","1","630.075","49.623","478239.594","460284.719"
"7","12","18","255","51","29","1","198.693","36.323","160496.469","152029.219"
"7","12","19","0","0","29","1","0","29","0","0"
"7","12","20","0","0","29","1","0","29","0","0"
"7","12","21","0","0","29","1","0","29","0","0"
"7","12","22","0","0","28","1","0","28","0","0"
"7","12","23","0","0","28","1","0","28","0","0"
"7","13","0","0","0","28","1","0","28","0","0"
"7","13","1","0","0","28","1","0","28","0","0"
"7","13","2","0","0","28","1","0","28","0","0"
"7","13","3","0","0","28","1","0","28","0","0"
"7","13","4","0","0","28","1","0","28","0","0"
"7","13","5","0","0","28","1","0","28","0","0"
"7","13","6","326","52","28","1","239.562","33.689","196119.047","186774.953"
"7","13","7","568","92","29","1","663.453","48.225","507385.5","488372.406"
"7","13","8","698","115","29","1","855.281","55.125","630762.563","606920"
"7","13","9","769","131","29","1","940.527","58.092","682414","656381.5"
"7","13","10","47","385","29","1","423.344","44.226","330869.031","317781.313"
"7","13","11","849","135","30","1","987.413","58.74","713848","686434.25"
"7","13","12","146","507","30","2","652.849","48.236","499668.781","480938.906"
"7","13","13","833","146","30","2","983.109","55.285","724451.438","696563.438"
"7","13","14","802","144","30","3","972.678","53.092","725380.75","697451"
"7","13","15","747","138","30","3","926.971","52.075","695099.438","668513.938"
"7","13","16","179","248","29","3","441.561","40.189","352287.938","338542.969"
"7","13","17","508","100","29","3","613.662","42.965","482278.281","464178.656"
"7","13","18","0","37","28","3","29.832","28.883","25163.594","19597.395"
"7","13","19","0","0","28","3","0","28","0","0"
"7","13","20","0","0","28","2","0","28","0","0"
"7","13","21","0","0","28","2","0","28","0","0"
"7","13","22","0","0","28","2","0","28","0","0"
"7","13","23","0","0","28","1","0","28","0","0"
"7","14","0","0","0","28","0","0","28","0","0"
"7","14","1","0","0","28","0","0","28","0","0"
"7","14","2","0","0","27","0","0","27","0","0"
"7","14","3","0","0","27","0","0","27","0","0"
"7","14","4","0","0","28","0","0","28","0","0"
"7","14","5","0","0","28","0","0","28","0","0"
"7","14","6","324","52","28","1","237.805","33.634","194727.188","185418.25"
"7","14","7","594","86","28","1","679.672","47.701","521217.25","501690.875"
"7","14","8","724","105","29","1","863.496","55.405","635842.438","611788.875"
"7","14","9","795","118","29","1","952.668","58.441","689877.938","663520.75"
"7","14","10","815","140","29","2","970.465","54.831","716917.438","689366.813"
"7","14","11","834","148","30","2","985.158","56.18","722402.75","694606.688"
"7","14","12","48","446","30","2","493.889","44.31","385835.719","371027.063"
"7","14","13","835","144","30","2","983.018","54.857","726084","698122.625"
"7","14","14","804","143","31","2","973.624","56.894","711138.313","683845.063"
"7","14","15","26","281","30","2","289.972","39.15","232575","222284.703"
"7","14","16","203","246","30","2","462.949","41.502","366896.938","352693.906"
"7","14","17","496","103","30","2","598.16","45.398","464224.344","446767.094"
"7","14","18","224","53","30","2","189.548","35.429","153879.188","145569.625"
"7","14","19","0","0","29","2","0","29","0","0"
"7","14","20","0","0","29","2","0","29","0","0"
"7","14","21","0","0","29","3","0","29","0","0"
"7","14","22","0","0","29","3","0","29","0","0"
"7","14","23","0","0","28","2","0","28","0","0"
"7","15","0","0","0","28","2","0","28","0","0"
"7","15","1","0","0","28","2","0","28","0","0"
"7","15","2","0","0","28","1","0","28","0","0"
"7","15","3","0","0","28","1","0","28","0","0"
"7","15","4","0","0","28","1","0","28","0","0"
"7","15","5","0","0","28","0","0","28","0","0"
"7","15","6","353","49","29","0","248.96","36.959","200482.016","191027.281"
"7","15","7","587","88","29","0","675.831","53.238","503174.219","484315.938"
"7","15","8","712","111","29","0","864.502","61.129","616604.438","593344.813"
"7","15","9","780","128","29","0","948.735","64.421","664119.438","638873.938"
"7","15","10","62","404","30","1","457.876","46.215","354180.094","340376.25"
"7","15","11","23","357","30","1","372.052","41.728","294533.813","282522.063"
"7","15","12","14","271","31","1","284.837","39.785","227725.766","217564.188"
"7","15","13","232","481","31","1","716.878","51.846","538223.875","518056.656"
"7","15","14","822","133","31","1","971.594","60.299","696295.375","669657.438"
"7","15","15","775","125","31","1","941.516","60.399","674359.75","648675.313"
"7","15","16","581","151","30","1","779.643","55.055","575191.75","553594.438"
"7","15","17","532","93","30","2","627.714","47.034","483010.688","464884.75"
"7","15","18","131","52","30","2","136.015","34.128","111263.594","103930.523"
"7","15","19","0","0","30","2","0","30","0","0"
"7","15","20","0","0","29","2","0","29","0","0"
"7","15","21","0","0","29","2","0","29","0","0"
"7","15","22","0","0","29","1","0","29","0","0"
"7","15","23","0","0","29","1","0","29","0","0"
"7","16","0","0","0","29","1","0","29","0","0"
"7","16","1","0","0","28","1","0","28","0","0"
"7","16","2","0","0","28","1","0","28","0","0"
"7","16","3","0","0","28","1","0","28","0","0"
"7","16","4","0","0","28","1","0","28","0","0"
"7","16","5","0","0","28","1","0","28","0","0"
"7","16","6","322","50","29","1","232.003","34.48","189157.984","179988.953"
"7","16","7","592","85","29","1","676.644","48.567","516527.313","497175.75"
"7","16","8","718","106","29","2","858.959","51.411","646354.75","621861.563"
"7","16","9","788","121","29","2","949.301","54.075","704177.813","677192.875"
"7","16","10","841","123","30","2","979.469","55.989","718987.938","691344.813"
"7","16","11","856","131","30","2","990.128","56.321","725480.813","697546.563"
"7","16","12","857","137","30","2","991.719","56.387","726380.813","698406.125"
"7","16","13","851","134","31","2","988.857","57.277","720734.5","693013.188"
"7","16","14","827","129","31","2","972.55","56.884","710392.313","683132.188"
"7","16","15","785","119","31","2","945.135","56.193","693003.938","666510.188"
"7","16","16","719","102","30","2","853.274","52.972","636687.438","612598.688"
"7","16","17","593","79","30","1","665.529","51.625","499757.031","481023.938"
"7","16","18","297","45","29","1","203.594","36.628","164055.641","155502.906"
"7","16","19","0","0","29","1","0","29","0","0"
"7","16","20","0","0","29","1","0","29","0","0"
"7","16","21","0","0","29","1","0","29","0","0"
"7","16","22","0","0","29","1","0","29","0","0"
"7","16","23","0","0","29","1","0","29","0","0"
"7","17","0","0","0","29","1","0","29","0","0"
"7","17","1","0","0","28","1","0","28","0","0"
"7","17","2","0","0","28","1","0","28","0","0"
"7","17","3","0","0","28","2","0","28","0","0"
"7","17","4","0","0","28","1","0","28","0","0"
"7","17","5","0","0","28","1","0","28","0","0"
"7","17","6","153","55","29","1","151.601","31.971","125362.344","117713.695"
"7","17","7","427","116","29","0","555.727","48.829","423681.594","407622.719"
"7","17","8","258","245","29","0","536.538","50.649","405402.594","389954.219"
"7","17","9","332","326","29","0","685.62","55.134","505651.188","486701.938"
"7","17","10","460","316","29","0","806.115","59.486","580350.438","558549.563"
"7","17","11","399","418","30","0","824.802","61.55","586929.063","564867.125"
"7","17","12","359","453","30","0","811.179","61.251","578213.438","556497"
"7","17","13","172","488","30","1","663.866","51.422","499558.344","480832.531"
"7","17","14","436","352","31","1","819.507","56.065","601316.25","578677.75"
"7","17","15","64","327","30","1","376.686","43.372","295701.563","283656"
"7","17","16","0","71","30","1","56.084","31.795","46648.777","40667.488"
"7","17","17","8","124","29","1","117.546","31.165","98060.961","91016.719"
"7","17","18","0","5","29","1","3.899","27.832","3305.449","0"
"7","17","19","0","0","29","1","0","29","0","0"
"7","17","20","0","0","28","1","0","28","0","0"
"7","17","21","0","0","28","1","0","28","0","0"
"7","17","22","0","0","28","1","0","28","0","0"
"7","17","23","0","0","28","1","0","28","0","0"
"7","18","0","0","0","28","1","0","28","0","0"
"7","18","1","0","0","27","1","0","27","0","0"
"7","18","2","0","0","27","1","0","27","0","0"
"7","18","3","0","0","27","2","0","27","0","0"
"7","18","4","0","0","27","2","0","27","0","0"
"7","18","5","0","0","27","2","0","27","0","0"
"7","18","6","0","33","27","1","25.934","25.863","22191.943","16681.807"
"7","18","7","205","147","28","1","373.247","37.888","301104.375","288901.688"
"7","18","8","680","119","28","0","843.07","58.044","611820.688","588756.375"
"7","18","9","752","137","28","0","930.681","62.898","657206.813","632255.438"
"7","18","10","809","139","28","0","963.445","64.228","675171.688","649452.25"
"7","18","11","63","451","28","0","511.806","51.269","385449.938","370653.781"
"7","18","12","43","436","29","1","478.86","44.066","374567.813","360121.094"
"7","18","13","842","137","29","1","982.517","57.863","713785.563","686374.563"
"7","18","14","257","421","29","1","698.413","52.058","523763.281","504141.656"
"7","18","15","104","344","29","2","435.342","41.016","345889.469","332342.625"
"7","18","16","227","243","29","1","483.644","43.886","378640.313","364063.344"
"7","18","17","0","99","29","1","83.466","32.127","69312.18","62874.438"
"7","18","18","0","18","29","1","14.091","27.992","11936.706","6617.513"
"7","18","19","0","0","29","0","0","29","0","0"
"7","18","20","0","0","29","0","0","29","0","0"
"7","18","21","0","0","28","0","0","28","0","0"
"7","18","22","0","0","28","0","0","28","0","0"
"7","18","23","0","0","28","0","0","28","0","0"
"7","19","0","0","0","28","0","0","28","0","0"
"7","19","1","0","0","28","0","0","28","0","0"
"7","19","2","0","0","27","1","0","27","0","0"
"7","19","3","0","0","27","1","0","27","0","0"
"7","19","4","0","0","27","1","0","27","0","0"
"7","19","5","0","0","27","0","0","27","0","0"
"7","19","6","314","49","28","0","224.441","34.968","182533.797","173529.672"
"7","19","7","627","75","28","0","695.448","52.75","519129.438","499680.969"
"7","19","8","748","93","28","0","873.82","60.567","625230.75","601616.875"
"7","19","9","814","106","29","0","947.943","64.442","663488.188","638269.625"
"7","19","10","849","116","29","1","980.305","59.467","705834.688","678776.5"
"7","19","11","216","486","29","1","705.436","52.241","528506.375","508706.656"
"7","19","12","202","505","30","1","706.429","52.189","529398.313","509565"
"7","19","13","1","139","30","1","135.44","35.761","110484.367","103168.523"
"7","19","14","7","194","30","1","183.932","34.647","150869.25","142630.859"
"7","19","15","14","243","30","1","223.11","36.072","181720.547","172736.563"
"7","19","16","87","243","30","1","325.386","39.338","260724","249669.313"
"7","19","17","141","144","30","1","294.077","38.848","236097.781","225713.453"
"7","19","18","143","50","29","1","136.712","32.893","112463.578","105103.938"
"7","19","19","0","0","29","1","0","29","0","0"
"7","19","20","0","0","29","1","0","29","0","0"
"7","19","21","0","0","29","1","0","29","0","0"
"7","19","22","0","0","29","1","0","29","0","0"
"7","19","23","0","0","29","1","0","29","0","0"
"7","20","0","0","0","29","0","0","29","0","0"
"7","20","1","0","0","29","0","0","29","0","0"
"7","20","2","0","0","29","0","0","29","0","0"
"7","20","3","0","0","29","0","0","29","0","0"
"7","20","4","0","0","29","0","0","29","0","0"
"7","20","5","0","0","29","0","0","29","0","0"
"7","20","6","74","54","29","0","102.874","30.889","85636.875","78858.508"
"7","20","7","616","77","29","0","688.216","52.791","513620.469","494376.875"
"7","20","8","735","97","30","0","865.878","62.154","614000.125","590846.938"
"7","20","9","801","111","30","0","940.356","65.108","655648.563","630763.25"
"7","20","10","818","134","30","0","967.417","66.202","670239.438","644732.063"
"7","20","11","839","140","31","0","981.449","67.622","674331.313","648648.063"
"7","20","12","226","502","31","0","727.279","60.533","520517.563","501017.313"
"7","20","13","18","319","31","0","328.535","47.017","253067.922","242224.047"
"7","20","14","22","319","31","0","317.813","44.024","248650.047","237926.844"
"7","20","15","402","298","31","1","746.284","52.785","557470.5","536565.125"
"7","20","16","389","210","31","1","647.66","51.69","486630.75","468374.438"
"7","20","17","293","130","31","1","430.655","45.205","334624.469","321422.75"
"7","20","18","254","48","30","1","190.787","36.201","154172.859","145856.328"
"7","20","19","0","0","30","1","0","30","0","0"
"7","20","20","0","0","30","1","0","30","0","0"
"7","20","21","0","0","30","1","0","30","0","0"
"7","20","22","0","0","30","1","0","30","0","0"
"7","20","23","0","0","29","1","0","29","0","0"
"7","21","0","0","0","29","1","0","29","0","0"
"7","21","1","0","0","29","0","0","29","0","0"
"7","21","2","0","0","29","0","0","29","0","0"
