Month #,Day,Hour,Timestamp (Hour Ending),Demand (MWh),1 MW DC Array Output (W), 1 MW AC System Output (W),1 MW DC Array Output (MW),1 MW AC System Output (MW),20 MW DC Array Output (W),20 MW AC System Output (W),20 MW DC Output (MW),20 MW AC Output (MW)
8,29,16,8/29/2020 5 p.m. EDT,99,84095.375,77349.594,0.084095375,0.077349594,1681907.375,1546991.75,1.681907375,1.54699175
8,29,17,8/29/2020 6 p.m. EDT,101,49915.035,43869.137,0.049915035,0.043869137,998300.688,877382.75,0.998300688,0.87738275
8,29,18,8/29/2020 7 p.m. EDT,100,1994.715,0,0.001994715,0,39894.297,0,0.039894297,0
8,29,19,8/29/2020 8 p.m. EDT,97,0,0,0,0,0,0,0,0
8,29,20,8/29/2020 9 p.m. EDT,96,0,0,0,0,0,0,0,0
8,29,21,8/29/2020 10 p.m. EDT,93,0,0,0,0,0,0,0,0
8,29,22,8/29/2020 11 p.m. EDT,87,0,0,0,0,0,0,0,0
8,29,23,8/30/2020 12 a.m. EDT,82,0,0,0,0,0,0,0,0
8,30,0,8/30/2020 1 a.m. EDT,75,0,0,0,0,0,0,0,0
8,30,1,8/30/2020 2 a.m. EDT,70,0,0,0,0,0,0,0,0
8,30,2,8/30/2020 3 a.m. EDT,66,0,0,0,0,0,0,0,0
8,30,3,8/30/2020 4 a.m. EDT,63,0,0,0,0,0,0,0,0
8,30,4,8/30/2020 5 a.m. EDT,62,0,0,0,0,0,0,0,0
8,30,5,8/30/2020 6 a.m. EDT,61,0,0,0,0,0,0,0,0
8,30,6,8/30/2020 7 a.m. EDT,61,1329.146,0,0.001329146,0,26582.914,0,0.026582914,0
8,30,7,8/30/2020 8 a.m. EDT,60,6007.912,797.325,0.006007912,0.000797325,120158.227,15946.497,0.120158227,0.015946497
8,30,8,8/30/2020 9 a.m. EDT,66,38283.547,32465.91,0.038283547,0.03246591,765670.875,649318.188,0.765670875,0.649318188
8,30,9,8/30/2020 10 a.m. EDT,77,171317.25,162588.641,0.17131725,0.162588641,3426345,3251773,3.426345,3.251773
8,30,10,8/30/2020 11 a.m. EDT,86,202694.531,193183.438,0.202694531,0.193183438,4053890.75,3863668.75,4.05389075,3.86366875
8,30,11,8/30/2020 12 p.m. EDT,95,108703.867,101427.305,0.108703867,0.101427305,2174077.25,2028546,2.17407725,2.028546
8,30,12,8/30/2020 1 p.m. EDT,102,396358.781,381207.844,0.396358781,0.381207844,7927175.5,7624157,7.9271755,7.624157
8,30,13,8/30/2020 2 p.m. EDT,107,527054.063,507308.969,0.527054063,0.507308969,10541082,10146180,10.541082,10.14618
8,30,14,8/30/2020 3 p.m. EDT,109,543906.125,523522.406,0.543906125,0.523522406,10878122,10470448,10.878122,10.470448
8,30,15,8/30/2020 4 p.m. EDT,111,385080.094,370295.875,0.385080094,0.370295875,7701602,7405917.5,7.701602,7.4059175
8,30,16,8/30/2020 5 p.m. EDT,113,360291.906,346296.969,0.360291906,0.346296969,7205838,6925939.5,7.205838,6.9259395
8,30,17,8/30/2020 6 p.m. EDT,110,249978.734,239219.313,0.249978734,0.239219313,4999574.5,4784386,4.9995745,4.784386
8,30,18,8/30/2020 7 p.m. EDT,108,8637.557,3378.96,0.008637557,0.00337896,172751.141,67579.211,0.172751141,0.067579211
8,30,19,8/30/2020 8 p.m. EDT,106,0,0,0,0,0,0,0,0
8,30,20,8/30/2020 9 p.m. EDT,107,0,0,0,0,0,0,0,0
8,30,21,8/30/2020 10 p.m. EDT,101,0,0,0,0,0,0,0,0
8,30,22,8/30/2020 11 p.m. EDT,88,0,0,0,0,0,0,0,0
8,30,23,8/31/2020 12 a.m. EDT,79,0,0,0,0,0,0,0,0
8,31,0,8/31/2020 1 a.m. EDT,72,0,0,0,0,0,0,0,0
8,31,1,8/31/2020 2 a.m. EDT,67,0,0,0,0,0,0,0,0
8,31,2,8/31/2020 3 a.m. EDT,64,0,0,0,0,0,0,0,0
8,31,3,8/31/2020 4 a.m. EDT,61,0,0,0,0,0,0,0,0
8,31,4,8/31/2020 5 a.m. EDT,60,0,0,0,0,0,0,0,0
8,31,5,8/31/2020 6 a.m. EDT,62,0,0,0,0,0,0,0,0
8,31,6,8/31/2020 7 a.m. EDT,63,100326.07,93232.734,0.10032607,0.093232734,2006521.375,1864654.625,2.006521375,1.864654625
8,31,7,8/31/2020 8 a.m. EDT,64,208456.016,198797.25,0.208456016,0.19879725,4169120.25,3975945,4.16912025,3.975945
8,31,8,8/31/2020 9 a.m. EDT,70,432740.313,416374.313,0.432740313,0.416374313,8654807,8327486,8.654807,8.327486
8,31,9,8/31/2020 10 a.m. EDT,77,546157.688,525687.875,0.546157688,0.525687875,10923154,10513757,10.923154,10.513757
8,31,10,8/31/2020 11 a.m. EDT,85,549575.375,528974.5,0.549575375,0.5289745,10991508,10579490,10.991508,10.57949
8,31,11,8/31/2020 12 p.m. EDT,93,525685.5,505991.813,0.5256855,0.505991813,10513710,10119836,10.51371,10.119836
8,31,12,8/31/2020 1 p.m. EDT,99,578253.25,556535.313,0.57825325,0.556535313,11565066,11130706,11.565066,11.130706
8,31,13,8/31/2020 2 p.m. EDT,105,586652.438,564601.5,0.586652438,0.5646015,11733048,11292030,11.733048,11.29203
8,31,14,8/31/2020 3 p.m. EDT,107,579486.313,557719.625,0.579486313,0.557719625,11589726,11154393,11.589726,11.154393
8,31,15,8/31/2020 4 p.m. EDT,101,497622.969,478967.813,0.497622969,0.478967813,9952459,9579356,9.952459,9.579356
8,31,16,8/31/2020 5 p.m. EDT,89,593124.563,570815.25,0.593124563,0.57081525,11862491,11416305,11.862491,11.416305
8,31,17,8/31/2020 6 p.m. EDT,89,339457,326107.813,0.339457,0.326107813,6789140,6522156.5,6.78914,6.5221565
8,31,18,8/31/2020 7 p.m. EDT,91,9238.217,3968.618,0.009238217,0.003968618,184764.328,79372.352,0.184764328,0.079372352
8,31,19,8/31/2020 8 p.m. EDT,90,0,0,0,0,0,0,0,0
8,31,20,8/31/2020 9 p.m. EDT,91,0,0,0,0,0,0,0,0
8,31,21,8/31/2020 10 p.m. EDT,86,0,0,0,0,0,0,0,0
8,31,22,8/31/2020 11 p.m. EDT,79,0,0,0,0,0,0,0,0
8,31,23,9/1/2020 12 a.m. EDT,72,0,0,0,0,0,0,0,0
9,1,0,9/1/2020 1 a.m. EDT,66,0,0,0,0,0,0,0,0
9,1,1,9/1/2020 2 a.m. EDT,61,0,0,0,0,0,0,0,0
9,1,2,9/1/2020 3 a.m. EDT,59,0,0,0,0,0,0,0,0
9,1,3,9/1/2020 4 a.m. EDT,57,0,0,0,0,0,0,0,0
9,1,4,9/1/2020 5 a.m. EDT,57,0,0,0,0,0,0,0,0
9,1,5,9/1/2020 6 a.m. EDT,59,0,0,0,0,0,0,0,0
9,1,6,9/1/2020 7 a.m. EDT,59,133805.141,125963.969,0.133805141,0.125963969,2676102.75,2519279.25,2.67610275,2.51927925
9,1,7,9/1/2020 8 a.m. EDT,61,448915.531,431993.5,0.448915531,0.4319935,8978311,8639870,8.978311,8.63987
9,1,8,9/1/2020 9 a.m. EDT,62,607880,584975.938,0.60788,0.584975938,12157600,11699518,12.1576,11.699518
9,1,9,9/1/2020 10 a.m. EDT,70,660386.188,635299.75,0.660386188,0.63529975,13207724,12705995,13.207724,12.705995
9,1,10,9/1/2020 11 a.m. EDT,79,667878.313,642472.125,0.667878313,0.642472125,13357566,12849443,13.357566,12.849443
9,1,11,9/1/2020 12 p.m. EDT,88,670031.5,644533.063,0.6700315,0.644533063,13400630,12890661,13.40063,12.890661
9,1,12,9/1/2020 1 p.m. EDT,95,377335.813,362800.625,0.377335813,0.362800625,7546716,7256012.5,7.546716,7.2560125
9,1,13,9/1/2020 2 p.m. EDT,100,549056.25,528475.313,0.54905625,0.528475313,10981125,10569506,10.981125,10.569506
9,1,14,9/1/2020 3 p.m. EDT,103,539974.875,519741.063,0.539974875,0.519741063,10799497,10394821,10.799497,10.394821
9,1,15,9/1/2020 4 p.m. EDT,106,292092.781,280151.531,0.292092781,0.280151531,5841855.5,5603030.5,5.8418555,5.6030305
9,1,16,9/1/2020 5 p.m. EDT,109,590447.063,568244.875,0.590447063,0.568244875,11808941,11364897,11.808941,11.364897
9,1,17,9/1/2020 6 p.m. EDT,111,334873,321663.75,0.334873,0.32166375,6697460.5,6433275,6.6974605,6.433275
9,1,18,9/1/2020 7 p.m. EDT,110,24462.303,18909.363,0.024462303,0.018909363,489246.063,378187.25,0.489246063,0.37818725
9,1,19,9/1/2020 8 p.m. EDT,107,0,0,0,0,0,0,0,0
9,1,20,9/1/2020 9 p.m. EDT,106,0,0,0,0,0,0,0,0
9,1,21,9/1/2020 10 p.m. EDT,98,0,0,0,0,0,0,0,0
9,1,22,9/1/2020 11 p.m. EDT,90,0,0,0,0,0,0,0,0
9,1,23,9/2/2020 12 a.m. EDT,83,0,0,0,0,0,0,0,0
9,2,0,9/2/2020 1 a.m. EDT,76,0,0,0,0,0,0,0,0
9,2,1,9/2/2020 2 a.m. EDT,71,0,0,0,0,0,0,0,0
9,2,2,9/2/2020 3 a.m. EDT,67,0,0,0,0,0,0,0,0
9,2,3,9/2/2020 4 a.m. EDT,64,0,0,0,0,0,0,0,0
9,2,4,9/2/2020 5 a.m. EDT,63,0,0,0,0,0,0,0,0
9,2,5,9/2/2020 6 a.m. EDT,64,0,0,0,0,0,0,0,0
9,2,6,9/2/2020 7 a.m. EDT,66,113884.203,106493.031,0.113884203,0.106493031,2277684,2129860.75,2.277684,2.12986075
9,2,7,9/2/2020 8 a.m. EDT,65,448271.125,431371.438,0.448271125,0.431371438,8965423,8627428,8.965423,8.627428
9,2,8,9/2/2020 9 a.m. EDT,69,605403.563,582599.875,0.605403563,0.582599875,12108071,11651997,12.108071,11.651997
9,2,9,9/2/2020 10 a.m. EDT,76,652321.75,627577.125,0.65232175,0.627577125,13046434,12551543,13.046434,12.551543
9,2,10,9/2/2020 11 a.m. EDT,85,687396,661147.063,0.687396,0.661147063,13747920,13222941,13.74792,13.222941
9,2,11,9/2/2020 12 p.m. EDT,92,629805.813,606002.875,0.629805813,0.606002875,12596116,12120057,12.596116,12.120057
9,2,12,9/2/2020 1 p.m. EDT,98,393370.969,378317.625,0.393370969,0.378317625,7867419.5,7566353,7.8674195,7.566353
9,2,13,9/2/2020 2 p.m. EDT,102,414240.344,398498.344,0.414240344,0.398498344,8284806.5,7969966.5,8.2848065,7.9699665
9,2,14,9/2/2020 3 p.m. EDT,106,675024.125,649311.063,0.675024125,0.649311063,13500483,12986221,13.500483,12.986221
9,2,15,9/2/2020 4 p.m. EDT,108,467370.906,449802.563,0.467370906,0.449802563,9347418,8996051,9.347418,8.996051
9,2,16,9/2/2020 5 p.m. EDT,110,397840.344,382640.906,0.397840344,0.382640906,7956807,7652818,7.956807,7.652818
9,2,17,9/2/2020 6 p.m. EDT,112,261318.688,250247.531,0.261318688,0.250247531,5226373.5,5004950.5,5.2263735,5.0049505
9,2,18,9/2/2020 7 p.m. EDT,112,4635.908,0,0.004635908,0,92718.148,0,0.092718148,0
9,2,19,9/2/2020 8 p.m. EDT,110,0,0,0,0,0,0,0,0
9,2,20,9/2/2020 9 p.m. EDT,110,0,0,0,0,0,0,0,0
9,2,21,9/2/2020 10 p.m. EDT,104,0,0,0,0,0,0,0,0
9,2,22,9/2/2020 11 p.m. EDT,97,0,0,0,0,0,0,0,0
9,2,23,9/3/2020 12 a.m. EDT,90,0,0,0,0,0,0,0,0
9,3,0,9/3/2020 1 a.m. EDT,83,0,0,0,0,0,0,0,0
9,3,1,9/3/2020 2 a.m. EDT,78,0,0,0,0,0,0,0,0
9,3,2,9/3/2020 3 a.m. EDT,75,0,0,0,0,0,0,0,0
9,3,3,9/3/2020 4 a.m. EDT,72,0,0,0,0,0,0,0,0
9,3,4,9/3/2020 5 a.m. EDT,71,0,0,0,0,0,0,0,0
9,3,5,9/3/2020 6 a.m. EDT,73,0,0,0,0,0,0,0,0
9,3,6,9/3/2020 7 a.m. EDT,73,102213.203,95078.82,0.102213203,0.09507882,2044264,1901576.375,2.044264,1.901576375
9,3,7,9/3/2020 8 a.m. EDT,71,429265.875,413018.031,0.429265875,0.413018031,8585318,8260360.5,8.585318,8.2603605
9,3,8,9/3/2020 9 a.m. EDT,75,612061,588986.813,0.612061,0.588986813,12241219,11779737,12.241219,11.779737
9,3,9,9/3/2020 10 a.m. EDT,81,671189.563,645641.438,0.671189563,0.645641438,13423792,12912829,13.423792,12.912829
9,3,10,9/3/2020 11 a.m. EDT,89,664682.375,639412.875,0.664682375,0.639412875,13293648,12788257,13.293648,12.788257
9,3,11,9/3/2020 12 p.m. EDT,96,527233.125,507481.313,0.527233125,0.507481313,10544663,10149626,10.544663,10.149626
9,3,12,9/3/2020 1 p.m. EDT,101,666826.063,641464.938,0.666826063,0.641464938,13336522,12829299,13.336522,12.829299
9,3,13,9/3/2020 2 p.m. EDT,105,664572.125,639307.313,0.664572125,0.639307313,13291443,12786146,13.291443,12.786146
9,3,14,9/3/2020 3 p.m. EDT,108,683862.688,657767.375,0.683862688,0.657767375,13677254,13155348,13.677254,13.155348
9,3,15,9/3/2020 4 p.m. EDT,108,662856.125,637664.563,0.662856125,0.637664563,13257123,12753291,13.257123,12.753291
9,3,16,9/3/2020 5 p.m. EDT,108,576891.625,555227.375,0.576891625,0.555227375,11537832,11104547,11.537832,11.104547
9,3,17,9/3/2020 6 p.m. EDT,113,314761.563,302156.875,0.314761563,0.302156875,6295231,6043137.5,6.295231,6.0431375
9,3,18,9/3/2020 7 p.m. EDT,112,18396.943,12957.921,0.018396943,0.012957921,367938.844,259158.406,0.367938844,0.259158406
9,3,19,9/3/2020 8 p.m. EDT,110,0,0,0,0,0,0,0,0
9,3,20,9/3/2020 9 p.m. EDT,110,0,0,0,0,0,0,0,0
9,3,21,9/3/2020 10 p.m. EDT,104,0,0,0,0,0,0,0,0
9,3,22,9/3/2020 11 p.m. EDT,97,0,0,0,0,0,0,0,0
9,3,23,9/4/2020 12 a.m. EDT,90,0,0,0,0,0,0,0,0
9,4,0,9/4/2020 1 a.m. EDT,84,0,0,0,0,0,0,0,0
9,4,1,9/4/2020 2 a.m. EDT,78,0,0,0,0,0,0,0,0
9,4,2,9/4/2020 3 a.m. EDT,75,0,0,0,0,0,0,0,0
9,4,3,9/4/2020 4 a.m. EDT,72,0,0,0,0,0,0,0,0
9,4,4,9/4/2020 5 a.m. EDT,68,0,0,0,0,0,0,0,0
9,4,5,9/4/2020 6 a.m. EDT,71,0,0,0,0,0,0,0,0
9,4,6,9/4/2020 7 a.m. EDT,71,105859.008,98644.953,0.105859008,0.098644953,2117180.25,1972899.125,2.11718025,1.972899125
9,4,7,9/4/2020 8 a.m. EDT,70,461275.5,443922,0.4612755,0.443922,9225510,8878440,9.22551,8.87844
9,4,8,9/4/2020 9 a.m. EDT,71,645674.938,621210.313,0.645674938,0.621210313,12913499,12424206,12.913499,12.424206
9,4,9,9/4/2020 10 a.m. EDT,79,686547.75,660335.688,0.68654775,0.660335688,13730955,13206714,13.730955,13.206714
9,4,10,9/4/2020 11 a.m. EDT,88,690005.188,663642.5,0.690005188,0.6636425,13800103,13272849,13.800103,13.272849
9,4,11,9/4/2020 12 p.m. EDT,96,693595.563,667075.938,0.693595563,0.667075938,13871911,13341518,13.871911,13.341518
9,4,12,9/4/2020 1 p.m. EDT,102,688838.125,662526.375,0.688838125,0.662526375,13776763,13250527,13.776763,13.250527
9,4,13,9/4/2020 2 p.m. EDT,105,470802.125,453112.25,0.470802125,0.45311225,9416043,9062245,9.416043,9.062245
9,4,14,9/4/2020 3 p.m. EDT,108,691019.125,664612.188,0.691019125,0.664612188,13820382,13292243,13.820382,13.292243
9,4,15,9/4/2020 4 p.m. EDT,110,675956.625,650203.375,0.675956625,0.650203375,13519133,13004067,13.519133,13.004067
9,4,16,9/4/2020 5 p.m. EDT,111,579525.375,557757.125,0.579525375,0.557757125,11590507,11155143,11.590507,11.155143
9,4,17,9/4/2020 6 p.m. EDT,110,306527.75,294166.25,0.30652775,0.29416625,6130555,5883325,6.130555,5.883325
9,4,18,9/4/2020 7 p.m. EDT,108,0,0,0,0,0,0,0,0
9,4,19,9/4/2020 8 p.m. EDT,106,0,0,0,0,0,0,0,0
9,4,20,9/4/2020 9 p.m. EDT,105,0,0,0,0,0,0,0,0
9,4,21,9/4/2020 10 p.m. EDT,99,0,0,0,0,0,0,0,0
9,4,22,9/4/2020 11 p.m. EDT,93,0,0,0,0,0,0,0,0
9,4,23,9/5/2020 12 a.m. EDT,86,0,0,0,0,0,0,0,0
9,5,0,9/5/2020 1 a.m. EDT,80,0,0,0,0,0,0,0,0
9,5,1,9/5/2020 2 a.m. EDT,75,0,0,0,0,0,0,0,0
9,5,2,9/5/2020 3 a.m. EDT,72,0,0,0,0,0,0,0,0
9,5,3,9/5/2020 4 a.m. EDT,70,0,0,0,0,0,0,0,0
9,5,4,9/5/2020 5 a.m. EDT,67,0,0,0,0,0,0,0,0
9,5,5,9/5/2020 6 a.m. EDT,66,0,0,0,0,0,0,0,0
9,5,6,9/5/2020 7 a.m. EDT,65,81560.008,74867.633,0.081560008,0.074867633,1631200.25,1497352.75,1.63120025,1.49735275
9,5,7,9/5/2020 8 a.m. EDT,63,404971.313,389537.188,0.404971313,0.389537188,8099426.5,7790744,8.0994265,7.790744
9,5,8,9/5/2020 9 a.m. EDT,67,586625.438,564575.563,0.586625438,0.564575563,11732509,11291511,11.732509,11.291511
9,5,9,9/5/2020 10 a.m. EDT,73,645935.875,621460.313,0.645935875,0.621460313,12918718,12429206,12.918718,12.429206
9,5,10,9/5/2020 11 a.m. EDT,82,652215.688,627475.625,0.652215688,0.627475625,13044314,12549512,13.044314,12.549512
9,5,11,9/5/2020 12 p.m. EDT,92,481095.656,463038.469,0.481095656,0.463038469,9621913,9260770,9.621913,9.26077
9,5,12,9/5/2020 1 p.m. EDT,99,691030.813,664623.375,0.691030813,0.664623375,13820616,13292467,13.820616,13.292467
9,5,13,9/5/2020 2 p.m. EDT,102,566723.625,545458.438,0.566723625,0.545458438,11334473,10909169,11.334473,10.909169
9,5,14,9/5/2020 3 p.m. EDT,103,686202.75,660005.688,0.68620275,0.660005688,13724054,13200114,13.724054,13.200114
